order_id,customer_id,order_date,revenue
ORD001822,CUST00341,2025-12-31,68.01
ORD001823,CUST00929,2025-08-16,85.41
ORD001824,CUST00057,2025-08-23,26.15
ORD001825,CUST00845,2025-09-02,178.84
ORD001826,CUST00684,2025-08-21,105.54
ORD001827,CUST00181,2025-12-31,158.79
ORD001828,CUST00549,2025-09-28,44.52
ORD001829,CUST00100,2025-08-27,49.76
ORD001830,CUST00138,2025-10-01,218.62
ORD001831,CUST00117,2025-05-04,187.55
ORD001832,CUST00421,2025-12-31,136.9
ORD001833,CUST00355,2025-10-20,45.71
ORD001834,CUST00966,2025-12-26,258.14
ORD001835,CUST00027,2025-10-02,229.75
ORD001836,CUST00703,2025-08-19,20.97
ORD001837,CUST00279,2025-10-23,111.37
ORD001838,CUST00733,2025-10-16,129.84
ORD001839,CUST00911,2025-11-30,99.8
ORD001840,CUST00465,2025-07-27,52.52
ORD001841,CUST00833,2025-10-21,247.46
ORD001842,CUST00434,2025-12-31,119.59
ORD001843,CUST00546,2025-03-08,69.38
ORD001844,CUST00753,2025-11-17,140.92
ORD001845,CUST00412,2025-11-24,41.89
ORD001846,CUST00394,2025-12-31,131.77
ORD001847,CUST00929,2025-09-27,272.61
ORD001848,CUST00704,2025-08-21,162.64
ORD001849,CUST00205,2025-12-14,30.59
ORD001850,CUST00224,2025-09-20,12.86
ORD001851,CUST00121,2025-07-10,206.66
ORD001852,CUST00840,2025-09-26,114.02
ORD001853,CUST00339,2025-11-19,272.21
ORD001854,CUST00870,2025-06-09,70.22
ORD001855,CUST00230,2025-09-03,129.73
ORD001856,CUST00698,2025-08-31,62.72
ORD001857,CUST00535,2025-09-25,103.41
ORD001858,CUST00004,2025-07-05,19.07
ORD001859,CUST00411,2025-07-29,99.06
ORD001860,CUST00780,2025-12-31,190.53
ORD001861,CUST00101,2025-07-07,364.48
ORD001862,CUST00781,2025-11-29,58.15
ORD001863,CUST00369,2025-09-13,333.34
ORD001864,CUST00229,2025-12-31,277.87
ORD001865,CUST00649,2025-04-29,213.05
ORD001866,CUST00840,2025-06-08,201.24
ORD001867,CUST00714,2025-12-31,129.61
ORD001868,CUST00417,2025-07-13,209.54
ORD001869,CUST00647,2025-12-31,15.71
ORD001870,CUST00811,2025-12-31,38.82
ORD001871,CUST00237,2025-12-04,61.74
ORD001872,CUST00089,2025-11-03,81.83
ORD001873,CUST00680,2025-12-11,260.9
ORD001874,CUST00566,2025-08-10,110.63
ORD001875,CUST00049,2025-04-19,101.76
ORD001876,CUST00456,2025-11-24,105.09
ORD001877,CUST00335,2025-01-23,22.18
ORD001878,CUST00826,2025-12-26,157.38
ORD001879,CUST00894,2025-12-31,98.62
ORD001880,CUST00883,2025-10-31,83.99
ORD001881,CUST00083,2025-11-07,170.73
ORD001882,CUST00783,2025-12-31,91.87
ORD001883,CUST00475,2025-12-13,135.46
ORD001884,CUST00200,2025-11-14,71.17
ORD001885,CUST00878,2025-12-31,48.61
ORD001886,CUST00956,2025-12-31,178.49
ORD001887,CUST00170,2025-12-31,328.84
ORD001888,CUST00833,2025-11-15,85.31
ORD001889,CUST00428,2025-06-08,36.62
ORD001890,CUST00162,2025-06-11,48.59
ORD001891,CUST00284,2025-09-21,154.44
ORD001892,CUST00385,2025-12-31,74.54
ORD001893,CUST00272,2025-09-30,51.19
ORD001894,CUST00333,2025-07-29,91.87
ORD001895,CUST00980,2025-12-31,64.93
ORD001896,CUST00927,2025-06-03,86.98
ORD001897,CUST00918,2025-12-01,62.1
ORD001898,CUST00464,2025-11-04,71.84
ORD001899,CUST00053,2025-12-31,301.37
ORD001900,CUST00029,2025-12-13,198.76
ORD001901,CUST00253,2025-07-05,37.01
ORD001902,CUST00845,2025-08-08,324.49
ORD001903,CUST00253,2025-07-13,63.58
ORD001904,CUST00270,2025-04-08,79.85
ORD001905,CUST00978,2025-04-13,70.79
ORD001906,CUST00578,2025-11-19,86.18
ORD001907,CUST00901,2025-12-31,239.94
ORD001908,CUST00334,2025-06-19,94.78
ORD001909,CUST00495,2025-12-29,130.23
ORD001910,CUST00379,2025-05-24,80.74
ORD001911,CUST00670,2025-08-17,132.61
ORD001912,CUST00838,2025-06-25,240.18
ORD001913,CUST00010,2025-12-31,172.57
ORD001914,CUST00230,2025-05-02,41.36
ORD001915,CUST00014,2025-12-31,100.26
ORD001916,CUST00242,2025-12-31,271.6
ORD001917,CUST00287,2025-08-21,30.75
ORD001918,CUST00897,2025-07-24,45.34
ORD001919,CUST00688,2025-05-14,263.55
ORD001920,CUST00674,2025-12-29,59.63
ORD001921,CUST00514,2025-11-09,106.46
ORD001922,CUST00203,2025-07-12,341.22
ORD001923,CUST00675,2025-12-31,92.27
ORD001924,CUST00114,2025-11-07,178.33
ORD001925,CUST00334,2025-03-18,45.83
ORD001926,CUST00036,2025-08-04,55.8
ORD001927,CUST00300,2025-12-31,89.14
ORD001928,CUST00674,2025-08-28,185.84
ORD001929,CUST00904,2025-03-21,103.56
ORD001930,CUST00473,2025-10-26,181.94
ORD001931,CUST00839,2025-05-31,36.3
ORD001932,CUST00162,2025-07-05,87.63
ORD001933,CUST00423,2025-12-31,223.29
ORD001934,CUST00319,2025-12-31,33.39
ORD001935,CUST00776,2025-10-11,97.63
ORD001936,CUST00325,2025-07-12,118.43
ORD001937,CUST00193,2025-05-18,43.36
ORD001938,CUST00887,2025-07-20,43.86
ORD001939,CUST00040,2025-10-27,303.73
ORD001940,CUST00933,2025-05-12,76.87
ORD001941,CUST00565,2025-12-31,134.15
ORD001942,CUST00757,2025-05-24,159.67
ORD001943,CUST00971,2025-07-19,61.66
ORD001944,CUST00600,2025-12-16,30.11
ORD001945,CUST00584,2025-07-15,40.65
ORD001946,CUST00745,2025-10-18,43.49
ORD001947,CUST00884,2025-07-12,55.05
ORD001948,CUST00513,2025-04-17,104.24
ORD001949,CUST00959,2025-10-15,327.55
ORD001950,CUST00997,2025-12-23,130.76
ORD001951,CUST00796,2025-12-31,229.95
ORD001952,CUST00419,2025-11-23,40.65
ORD001953,CUST00346,2025-09-22,89.83
ORD001954,CUST00732,2025-03-26,47.28
ORD001955,CUST00521,2025-12-31,238.09
ORD001956,CUST00785,2025-03-28,135.15
ORD001957,CUST00503,2025-07-16,102.65
ORD001958,CUST00183,2025-06-12,30.51
ORD001959,CUST00411,2025-07-26,31.98
ORD001960,CUST00056,2025-12-31,49.3
ORD001961,CUST00736,2025-12-28,173.0
ORD001962,CUST00877,2025-09-04,25.41
ORD001963,CUST00673,2025-04-18,189.96
ORD001964,CUST00929,2025-05-13,63.7
ORD001965,CUST00206,2025-05-30,32.22
ORD001966,CUST00698,2025-09-27,137.8
ORD001967,CUST00493,2025-06-26,107.4
ORD001968,CUST00559,2025-12-31,37.74
ORD001969,CUST00854,2025-06-11,225.43
ORD001970,CUST00885,2025-09-15,176.69
ORD001971,CUST00161,2025-04-19,119.5
ORD001972,CUST00965,2025-05-28,195.72
ORD001973,CUST00349,2025-06-18,90.48
ORD001974,CUST00773,2025-11-04,74.73
ORD001975,CUST00126,2025-09-15,185.57
ORD001976,CUST00101,2025-05-22,54.13
ORD001977,CUST00964,2025-08-14,233.74
ORD001978,CUST00897,2025-09-08,38.27
ORD001979,CUST00939,2025-10-24,147.6
ORD001980,CUST00711,2025-09-04,112.27
ORD001981,CUST00088,2025-11-08,142.57
ORD001982,CUST00371,2025-12-31,94.85
ORD001983,CUST00832,2025-12-31,85.76
ORD001984,CUST00142,2025-10-09,101.62
ORD001985,CUST00052,2025-10-19,68.7
ORD001986,CUST00693,2025-08-31,150.09
ORD001987,CUST00160,2025-11-27,71.41
ORD001988,CUST00139,2025-08-02,53.59
ORD001989,CUST00321,2025-07-01,37.55
ORD001990,CUST00963,2025-06-18,62.95
ORD001991,CUST00277,2025-10-12,119.42
ORD001992,CUST00996,2025-07-19,160.79
ORD001993,CUST00182,2025-10-28,56.0
ORD001994,CUST00414,2025-05-11,83.53
ORD001995,CUST00193,2025-08-24,190.68
ORD001996,CUST00828,2025-06-15,161.66
ORD001997,CUST00802,2025-03-10,98.69
ORD001998,CUST00583,2025-06-08,71.87
ORD001999,CUST00238,2025-12-31,91.61
ORD002000,CUST00729,2025-11-01,35.51
ORD002001,CUST00035,2025-08-09,147.63
ORD002002,CUST00467,2025-09-25,170.96
ORD002003,CUST00275,2025-09-26,176.07
ORD002004,CUST00167,2025-06-10,119.22
ORD002005,CUST00671,2025-07-09,156.22
ORD002006,CUST00524,2025-08-01,331.85
ORD002007,CUST00084,2025-12-31,73.39
ORD002008,CUST00467,2025-10-15,175.33
ORD002009,CUST00048,2025-12-13,151.91
ORD002010,CUST00222,2025-12-31,179.56
ORD002011,CUST00338,2025-06-14,122.22
ORD002012,CUST00334,2025-03-22,200.28
ORD002013,CUST00749,2025-08-15,134.28
ORD002014,CUST00372,2025-11-27,58.16
ORD002015,CUST00972,2025-08-25,45.36
ORD002016,CUST00064,2025-01-22,122.29
ORD002017,CUST00097,2025-12-31,189.3
ORD002018,CUST00945,2025-12-31,182.2
ORD002019,CUST00507,2025-10-14,162.0
ORD002020,CUST00320,2025-12-31,214.81
ORD002021,CUST00134,2025-10-29,133.09
ORD002022,CUST00039,2025-03-18,102.67
ORD002023,CUST00856,2025-09-08,131.04
ORD002024,CUST00461,2025-12-31,28.27
ORD002025,CUST00878,2025-12-31,65.14
ORD002026,CUST00208,2025-09-07,83.8
ORD002027,CUST00232,2025-12-24,38.42
ORD002028,CUST00849,2025-05-04,65.91
ORD002029,CUST00972,2025-10-10,75.37
ORD002030,CUST00605,2025-12-06,86.06
ORD002031,CUST00014,2025-12-30,23.94
ORD002032,CUST00742,2025-03-13,177.14
ORD002033,CUST00018,2025-12-31,147.09
ORD002034,CUST00028,2025-12-27,182.91
ORD002035,CUST00232,2025-11-30,92.68
ORD002036,CUST00822,2025-12-31,71.54
ORD002037,CUST00216,2025-03-04,21.18
ORD002038,CUST00129,2025-03-05,111.05
ORD002039,CUST00064,2025-03-11,135.34
ORD002040,CUST00363,2025-12-31,244.69
ORD002041,CUST00321,2025-06-25,129.97
ORD002042,CUST00620,2025-12-31,245.5
ORD002043,CUST00777,2025-12-31,51.64
ORD002044,CUST00557,2025-09-03,105.89
ORD002045,CUST00446,2025-09-13,66.1
ORD002046,CUST00184,2025-12-31,98.09
ORD002047,CUST00862,2025-06-09,20.87
ORD002048,CUST00553,2025-12-31,62.04
ORD002049,CUST00558,2025-12-31,183.41
ORD002050,CUST00263,2025-03-31,124.09
ORD002051,CUST00309,2025-12-31,122.11
ORD002052,CUST00811,2025-12-31,183.78
ORD002053,CUST00844,2025-06-10,127.13
ORD002054,CUST00177,2025-09-20,56.24
ORD002055,CUST00097,2025-12-06,15.87
ORD002056,CUST00043,2025-12-31,100.34
ORD002057,CUST00008,2025-06-04,25.06
ORD002058,CUST00955,2025-07-16,29.47
ORD002059,CUST00952,2025-11-29,119.74
ORD002060,CUST00180,2025-12-31,224.76
ORD002061,CUST00764,2025-08-19,8.32
ORD002062,CUST00971,2025-09-26,37.12
ORD002063,CUST00721,2025-04-22,161.72
ORD002064,CUST00074,2025-10-11,180.94
ORD002065,CUST00754,2025-08-14,207.03
ORD002066,CUST00625,2025-12-31,98.23
ORD002067,CUST00495,2025-11-21,82.26
ORD002068,CUST00104,2025-09-12,275.32
ORD002069,CUST00045,2025-04-07,88.98
ORD002070,CUST00329,2025-05-11,178.61
ORD002071,CUST00426,2025-09-16,73.68
ORD002072,CUST00523,2025-10-14,173.24
ORD002073,CUST00364,2025-12-31,177.19
ORD002074,CUST00330,2025-04-12,26.91
ORD002075,CUST00011,2025-12-31,150.87
ORD002076,CUST00773,2025-12-31,61.1
ORD002077,CUST00804,2025-05-17,92.13
ORD002078,CUST00270,2025-06-27,95.81
ORD002079,CUST00179,2025-11-04,19.6
ORD002080,CUST00219,2025-11-05,122.96
ORD002081,CUST00912,2025-09-14,97.87
ORD002082,CUST00800,2025-06-21,170.86
ORD002083,CUST00696,2025-07-22,142.53
ORD002084,CUST00147,2025-10-29,54.29
ORD002085,CUST00857,2025-11-13,69.7
ORD002086,CUST00503,2025-09-26,124.87
ORD002087,CUST00527,2025-04-30,14.3
ORD002088,CUST00873,2025-05-04,47.67
ORD002089,CUST00491,2025-09-21,147.46
ORD002090,CUST00122,2025-12-31,102.19
ORD002091,CUST00924,2025-06-28,58.52
ORD002092,CUST00475,2025-12-31,147.24
ORD002093,CUST00291,2025-12-31,201.91
ORD002094,CUST00190,2025-10-22,93.07
ORD002095,CUST00941,2025-12-31,34.76
ORD002096,CUST00312,2025-09-15,163.75
ORD002097,CUST00752,2025-07-28,29.29
ORD002098,CUST00125,2025-12-31,220.17
ORD002099,CUST00544,2025-11-03,68.74
ORD002100,CUST00706,2025-12-31,45.51
ORD002101,CUST00572,2025-12-11,37.48
ORD002102,CUST00860,2025-12-31,55.72
ORD002103,CUST00754,2025-08-21,205.19
ORD002104,CUST00129,2025-03-22,114.32
ORD002105,CUST00720,2025-12-31,182.83
ORD002106,CUST00808,2025-12-31,143.56
ORD002107,CUST00832,2025-12-31,118.08
ORD002108,CUST00994,2025-07-11,68.62
ORD002109,CUST00734,2025-12-31,46.58
ORD002110,CUST00237,2025-11-15,49.97
ORD002111,CUST00763,2025-12-31,115.29
ORD002112,CUST00706,2025-10-20,138.08
ORD002113,CUST00985,2025-12-31,136.18
ORD002114,CUST00001,2025-05-03,186.81
ORD002115,CUST00013,2025-06-16,130.98
ORD002116,CUST00108,2025-11-23,22.25
ORD002117,CUST00837,2025-09-07,155.25
ORD002118,CUST00454,2025-06-10,132.09
ORD002119,CUST00455,2025-10-29,483.95
ORD002120,CUST00169,2025-12-31,114.29
ORD002121,CUST00491,2025-12-31,152.93
ORD002122,CUST00630,2025-12-05,130.91
ORD002123,CUST00882,2025-12-31,146.26
ORD002124,CUST00123,2025-10-30,30.77
ORD002125,CUST00033,2025-10-13,59.29
ORD002126,CUST00047,2025-09-15,159.66
ORD002127,CUST00251,2025-12-10,263.67
ORD002128,CUST00422,2025-07-18,133.59
ORD002129,CUST00789,2025-12-31,93.66
ORD002130,CUST00331,2025-07-10,442.58
ORD002131,CUST00536,2025-04-29,126.88
ORD002132,CUST00675,2025-12-31,59.62
ORD002133,CUST00846,2025-12-31,53.99
ORD002134,CUST00693,2025-08-06,101.64
ORD002135,CUST00334,2025-07-18,89.53
ORD002136,CUST00621,2025-12-31,51.31
ORD002137,CUST00153,2025-06-28,389.29
ORD002138,CUST00850,2025-09-04,53.4
ORD002139,CUST00355,2025-12-03,120.77
ORD002140,CUST00687,2025-07-28,119.29
ORD002141,CUST00402,2025-11-24,34.72
ORD002142,CUST00222,2025-12-31,257.22
ORD002143,CUST00459,2025-04-15,142.27
ORD002144,CUST00557,2025-10-08,49.66
ORD002145,CUST00462,2025-12-31,162.11
ORD002146,CUST00031,2025-07-14,141.6
ORD002147,CUST00250,2025-05-06,85.15
ORD002148,CUST00054,2025-12-31,94.31
ORD002149,CUST00543,2025-09-11,117.77
ORD002150,CUST00254,2025-12-31,66.23
ORD002151,CUST00446,2025-08-16,91.91
ORD002152,CUST00647,2025-12-31,77.23
ORD002153,CUST00266,2025-10-03,176.22
ORD002154,CUST00728,2025-10-24,263.88
ORD002155,CUST00107,2025-12-11,201.42
ORD002156,CUST00493,2025-09-01,245.42
ORD002157,CUST00562,2025-06-08,55.72
ORD002158,CUST00565,2025-12-31,98.38
ORD002159,CUST00950,2025-12-31,263.67
ORD002160,CUST00634,2025-05-14,87.12
ORD002161,CUST00312,2025-10-28,81.82
ORD002162,CUST00625,2025-11-19,160.09
ORD002163,CUST00281,2025-08-01,95.04
ORD002164,CUST00286,2025-11-17,80.44
ORD002165,CUST00461,2025-12-31,184.17
ORD002166,CUST00105,2025-07-01,24.29
ORD002167,CUST00665,2025-12-26,106.64
ORD002168,CUST00322,2025-11-02,53.04
ORD002169,CUST00284,2025-07-04,67.1
ORD002170,CUST00708,2025-04-18,128.68
ORD002171,CUST00410,2025-06-12,176.08
ORD002172,CUST00994,2025-10-24,214.41
ORD002173,CUST00492,2025-10-14,66.9
ORD002174,CUST00290,2025-11-03,179.48
ORD002175,CUST00103,2025-07-28,340.69
ORD002176,CUST00471,2025-04-05,222.93
ORD002177,CUST00370,2025-12-29,105.65
ORD002178,CUST00033,2025-11-19,206.54
ORD002179,CUST00356,2025-07-04,63.55
ORD002180,CUST00156,2025-09-05,62.88
ORD002181,CUST00139,2025-03-26,51.91
ORD002182,CUST00843,2025-03-06,366.94
ORD002183,CUST00377,2025-12-31,141.59
ORD002184,CUST00628,2025-07-28,184.45
ORD002185,CUST00582,2025-03-14,49.1
ORD002186,CUST00070,2025-08-16,86.87
ORD002187,CUST00369,2025-06-13,75.84
ORD002188,CUST00850,2025-09-29,41.41
ORD002189,CUST00847,2025-06-05,172.79
ORD002190,CUST00377,2025-12-31,252.83
ORD002191,CUST00747,2025-12-31,120.06
ORD002192,CUST00193,2025-08-15,69.44
ORD002193,CUST00095,2025-04-28,162.21
ORD002194,CUST00094,2025-11-04,358.7
ORD002195,CUST00072,2025-08-21,99.87
ORD002196,CUST00111,2025-10-29,78.61
ORD002197,CUST00613,2025-10-22,72.45
ORD002198,CUST00738,2025-05-22,67.23
ORD002199,CUST00041,2025-12-31,273.6
ORD002200,CUST00383,2025-09-21,79.04
